datetime,tempmax,tempmin,feelslikemax,feelslikemin,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy
8.11.2021,9.8,5.6,8.6,3.1,3,76.25,0,14.9,298.5,1021.9,29.6,24.1,5.6
9.11.2021,12.5,4.1,12.5,3.1,3,73.14,0,14.8,217.1,1030.1,10.4,25.4,6.9
10.11.2021,9.2,1.9,6.9,-0.6,3.9,93.11,0.01,18.8,102.4,1031.6,9.6,5.6,6.4
11.11.2021,5.8,3.1,5.8,-1.1,4.3,99.71,0.02,18.8,86,1027.3,8.2,1.6,1
12.11.2021,6.3,2.6,6.3,2.3,4.5,98.7,0,7.4,112.5,1023.4,28.1,3.1,1.2
13.11.2021,4.3,0.8,4.1,-1.7,2.7,99.97,0.4,9.1,127.7,1019.8,0.2,0.5,1
14.11.2021,5.1,3.3,5.1,1.4,4.5,99.94,0.67,7.2,112,1023,0.2,1.5,1.4
15.11.2021,8.8,3.2,8.1,1.3,5.8,99.51,0.01,11,130.5,1027.3,10.6,2.5,2.6
16.11.2021,9.3,3.8,7.8,1.6,5.1,95.34,0.02,11.9,111.2,1026.6,3.7,5.3,4.4
17.11.2021,5.1,2.8,4.8,-0.1,4.1,99.83,0,11.5,197.9,1023.4,0.2,6.9,0.8
18.11.2021,9.1,5.1,6.8,2.2,4.2,86.96,0.1,15,279.8,1028.2,31.7,24.4,3.1
19.11.2021,9.5,5.5,6.6,3,5.5,86.15,0.02,28.9,271.6,1026.6,0.1,17.9,1.4
20.11.2021,10.5,6.5,10.5,4.4,5.9,86.2,0.01,25.6,286,1023.8,0.2,19.2,2.3
21.11.2021,6.1,3.1,5.6,0.4,4.6,99.42,0,18.1,214,1013.7,0.2,8,2
22.11.2021,6.1,3.6,5.3,0.7,4.5,97.86,0.01,14.8,323.8,1017.4,16.2,11,0.8
23.11.2021,4.6,-1.3,1.8,-5,-1,78.53,0,21.5,322.4,1027.6,3.3,30,5.6
24.11.2021,6,-1.3,5.2,-3,0.7,90.09,0,11.1,147.3,1025.7,4.9,18.5,4.5
25.11.2021,3.6,-2.6,2.1,-6,1,99.78,0.04,15.5,102.7,1014.3,35.9,2.6,1.1
26.11.2021,2.1,-0.5,2.1,-6.1,0.9,99.94,20.02,22.2,194.5,1000.6,0.2,0.6,0.3
27.11.2021,1.3,-1.4,1.3,-4.2,-0.1,99.91,1.09,11.6,168.2,998.1,0.2,5.1,0.4
28.11.2021,2.6,0.1,2.6,-4.3,1.1,99.92,7.84,15.4,178.5,996.4,0.2,0.7,0.6
29.11.2021,1.8,-0.5,-1.5,-4.9,-0.1,97.11,0.29,15.2,295.8,1001.8,26.4,15.4,2
30.11.2021,3.8,-0.7,-1.2,-5.7,-0.1,91.31,5.88,29.1,257,1008.5,28.8,22.8,3.4
1.12.2021,5.6,3.5,5.3,-1.5,4.4,97.59,2.32,29.5,222.3,1004.8,29.5,20.2,1.2
2.12.2021,6.6,4.6,5.8,1.9,4.8,96.67,0.75,11.3,255.1,1000.6,34.4,28.4,1.1
3.12.2021,4,-1.5,4,-3.9,-1.6,81.45,0,18.8,301.8,1012.4,13.6,23.5,2.8
4.12.2021,2.3,-2.9,-1,-6,-2.4,87.79,0.01,14.6,137.9,1009.2,0.1,17,2.7
5.12.2021,0.8,-0.9,-0.1,-3.8,-0.4,99.93,6.19,10.9,202.5,1006.2,0.2,1.3,0.4
6.12.2021,2,-0.9,0.6,-4.6,0.6,99.59,3.32,18.3,320,1010.8,33.3,6.9,1.3
7.12.2021,1.7,-2.4,-0.7,-5.5,-1.8,90.24,0,15,326.1,1013.3,4.1,12.7,3.2
8.12.2021,1.6,-3.9,-0.9,-8.2,-1.4,99.18,0.01,18.8,115.5,1009.4,0.1,8.2,3.8
9.12.2021,-0.2,-0.9,-0.2,-5.5,-0.6,99.89,16.82,18.8,152.8,1006.3,4.2,0.9,0.3
10.12.2021,-0.4,-2.2,-0.5,-6.3,-1.2,99.91,1.92,11.4,175.1,1005.1,12.9,0.8,0.8
11.12.2021,1.5,-1.7,1.5,-6.2,-0.4,99.88,0.31,22.8,229.4,1013.5,0.2,6.1,0.3
12.12.2021,1.7,-0.9,-2.4,-7.4,-1.3,89.62,0.11,33.1,316,1024.4,0.1,15.5,2.2
13.12.2021,3.4,-0.6,0,-3.8,1.7,99.6,0.1,25,317.1,1026.7,33.5,9.1,0.7
14.12.2021,5.9,2.3,5.9,-1.4,4.3,99.92,0,14.4,226.8,1027.7,33.1,12.1,1.4
15.12.2021,5.4,3.2,3.7,0.5,4.2,98.39,0,18,296,1031.3,33.9,11.4,1
16.12.2021,5.7,4.2,3.5,-0.3,4.5,99.07,0.69,25.2,290.8,1032.5,35.6,14.9,0.4
17.12.2021,6.4,1.9,3.4,-1.4,3.1,93.99,0.39,21.6,307.5,1032.9,0.2,10,0.8
18.12.2021,4.4,1.9,4.2,-2.6,1.2,87.17,0,21.6,305.9,1033.2,0.1,10,2.9
19.12.2021,4.2,1.7,0.3,-4.5,1.6,92.43,0.1,35.9,276.6,1020.5,0.1,10,1.9
20.12.2021,3.2,-0.4,0.2,-4,-0.9,85.78,0.12,21.8,296.6,1021,19.9,28.7,1.7
21.12.2021,2.8,-2.4,2.4,-6.7,-4,78.54,0,14.4,273.6,1026.3,11.5,25.7,3.7
22.12.2021,0,-4.2,0,-6.7,-3.4,92.01,0,10.7,193.5,1028.9,14.8,13.1,3.4
23.12.2021,-1.8,-5.1,-2.9,-10.6,-3.7,98.77,0,14.4,93.3,1021.2,27.6,9.6,1.8
24.12.2021,9,-3.4,6.1,-6.4,3.1,95.9,2.77,25.1,207.3,1006.4,0.1,9.4,0.4
25.12.2021,8.1,-3.1,6.1,-8.1,3.3,99.83,3.97,21.4,258.6,1007.5,0.2,9.5,0.3
26.12.2021,-1.3,-3.3,-1.3,-7.5,-2.9,95.16,0.1,10.9,224.7,1013.7,0.8,8.5,0.7
27.12.2021,0.2,-1.6,0.2,-4.4,-2.6,88.63,0,7.3,103.9,1012.2,33.4,12.9,2.1
28.12.2021,-0.6,-1.1,-0.6,-6.3,-1.2,98.23,0.22,18,107.2,1009.4,28.6,7.7,1.1
29.12.2021,4.8,-0.8,4.8,-2.8,0.8,99.96,3.89,7.2,148.4,1009.9,11.3,3,1.7
30.12.2021,5.7,1.1,5.7,-1.8,2.6,99.95,3.07,10.8,110.5,1019.3,0.2,5.7,1.5
31.12.2021,15.7,5.7,15.7,4.1,9.8,91.16,0.1,14.5,251.9,1021.1,17.3,21.6,3.7
1.1.2022,12.9,7.6,12.9,6.4,9.6,89.97,0,25.2,283,1023.8,0.1,12.4,1.2
2.1.2022,10.1,4.6,10.1,2.9,7.2,95.54,0,10.8,186.6,1021.6,0,10,3.2
3.1.2022,13.1,7.6,13.1,6.4,4.5,68.01,0,28.7,253.4,1014.8,24.7,25.4,3.8
4.1.2022,8.4,5.2,7.9,4,5.9,94.84,0.3,10.9,202.6,1004.7,34.5,11.1,1.1
5.1.2022,9.3,2.2,9.3,-2.2,4.3,90.66,1,18.1,278.6,1003.1,35,18.8,0.7
6.1.2022,5.4,-2.1,1.8,-6.1,-3.1,70.92,0,21.6,288,1015.1,0,10,2.5
7.1.2022,1.4,-4.4,-0.9,-6.6,-6.3,73.2,0,14.3,165.5,1023,0,10,4.1
8.1.2022,-1.6,-5.4,-2.1,-10,-3.9,97.35,0,13.8,130,1016.6,0.1,10,1.7
9.1.2022,-1.6,-5.3,-1.6,-10.6,-3.1,99.52,0.1,14.5,133.4,1007.4,0.1,9.6,1.3
10.1.2022,3.1,-2.3,0.3,-7.2,-0.4,96.9,0.49,21.5,263.9,1015.9,31.8,7,2.4
11.1.2022,0.6,-4.1,-3.6,-10.1,-4.7,83,0,21.6,318.3,1030.4,4.1,12.9,4.6
12.1.2022,-1.9,-5.8,-5.1,-11.3,-4.9,92.5,0,28.6,310.1,1036.7,13.2,10.1,3.1
13.1.2022,2.7,-2.3,-1.6,-8.7,-2,86.7,0,28.6,283.6,1037.3,26.8,11.1,3.7
14.1.2022,8.2,-0.3,4.9,-4.4,-0.2,80,0,25.1,279.4,1029.1,3.3,22.5,4.8
15.1.2022,6.2,0.3,4.9,-0.9,0.4,84.1,0.1,14.4,287,1029.2,0.2,10.2,4.4
16.1.2022,2.7,-3.9,2.7,-8.1,-0.9,94.3,0,25.1,178.4,1025.6,0,10.1,4.3
17.1.2022,5.4,1.4,0.6,-3.5,0.8,83.7,1.97,32.5,276.5,1022.5,33.4,18.1,1.8
18.1.2022,4.4,-1.3,1.7,-5.1,-2.8,78.7,0.22,18,297.7,1034.9,11.2,19.1,3.7
19.1.2022,4.2,-2.5,2.3,-4.4,-4.2,74.8,0,10.9,192.7,1030,7.8,15.5,4.8
20.1.2022,6.2,-1.5,2,-6.3,-3.3,69.8,0.89,25.3,259.3,1018.7,30.9,22.9,3.2
21.1.2022,1.6,-3.3,-1.6,-8.4,-7.7,63.1,0.69,25.3,290.3,1024.2,11.2,22.8,3.9
22.1.2022,2.3,-3.1,-0.7,-5.7,-4.8,71.4,5.83,18.1,302.1,1024.6,0.1,9.8,2.1
23.1.2022,0.9,-3.2,0.4,-6.4,-4.8,72.8,1,14.4,236.9,1031.6,0.2,7.2,1.6
24.1.2022,1.6,-3.6,1.6,-6.1,-5.1,73.6,0,7.2,135,1036.1,24.9,11.5,4.4
25.1.2022,1.9,-2.6,1.9,-4.9,-2.5,84.3,0.3,10.9,229.4,1032.8,37.2,9.4,1.7
26.1.2022,1.9,0.6,-1.3,-3.8,-2.5,77.4,0,18,281.3,1029.3,34,11,4.5
27.1.2022,7.6,0.1,4.6,-3.6,-3,67,0,25.2,268.3,1023.4,26,11.5,4.9
28.1.2022,4.9,1.9,0.9,-3.1,-2.3,66.5,0.1,25.4,282.8,1023.3,0.1,10,2
29.1.2022,5.9,-0.4,2.9,-4.1,-1.9,76.5,6.95,25.2,255,1026,0.1,10,2.9
30.1.2022,7.6,3.7,3.3,-1.9,-2.2,57.1,1.18,32.6,275,1016,0.1,10,2.9
31.1.2022,3.4,0.6,0.3,-2.3,-3.6,66.2,0.69,25.3,255.7,1010.5,34.2,17.4,1.7
1.2.2022,3.7,-0.3,0.9,-5.8,-1.9,77.5,0.3,21.6,287.5,1011.5,29.7,13.1,3
2.2.2022,7.3,-0.1,3.5,-5.1,-0.5,76.1,7.92,25.3,275.5,1009.3,20.7,23.9,6.7
3.2.2022,8.2,1.6,6.3,-2,-2.8,62,0,14.6,242.7,1021.6,10.7,25.6,7.2
4.2.2022,6.4,1.1,6.4,-1.1,-1.2,73.3,0.2,7.4,147.7,1015.9,32.9,17.1,4.8
5.2.2022,7.2,1.3,4.5,-0.9,-2.8,59.3,0,18.1,255.4,1020,0.1,10,4.9
6.2.2022,4.1,0.6,2.4,-2.4,-3.2,68.6,0,14.3,210.8,1016.7,0.2,13.2,1.9
7.2.2022,5.9,1.7,3.7,-2.7,-1.7,68.4,1.09,28.9,273.3,1010.2,33.4,24.6,2.9
8.2.2022,7.2,1.2,3.9,-2.9,-1.4,65.1,0.69,25.3,277.3,1026.6,23.5,21.3,5.3
9.2.2022,12.9,5.6,12.9,3.3,1.5,63.4,0.1,18,284.2,1028.2,20.2,27.3,9.3
10.2.2022,12.6,3.3,12.6,2.5,0.9,64.4,0,10.8,232.5,1024.1,7,26.8,8.9
11.2.2022,8.6,3.2,7.6,0.2,-0.2,66.3,1.99,18.2,262.9,1023.8,31.7,13.4,1.9
12.2.2022,6.2,0.7,6.2,-1.7,-3.3,63.4,0,14.5,194.1,1033.7,0.1,10,7.8
13.2.2022,7.8,-2.6,5.9,-6.5,-5.9,58.7,0,14.6,127.5,1027.7,0,10,9.7
14.2.2022,8.9,-2.8,7.6,-6.9,-3.3,68.8,0,14.5,100.6,1016.8,3.7,12.3,9.8
15.2.2022,10.3,0.8,10.3,-1.5,1,77.3,0,14.4,218,1014.5,21,10.6,9.5
16.2.2022,11.4,2.9,11.4,0.5,2.6,76.7,1,21.7,223.4,1013.1,10,22.7,10.1
17.2.2022,16.5,4.9,16.5,1.1,3.2,73.3,5.8,39.6,238.3,1003.5,0.1,10,3.8
18.2.2022,12.4,5.9,12.4,2.8,1.5,61.5,0.2,18.1,226.5,1011.6,0,10.1,6.8
19.2.2022,10.9,4.8,10.9,3.6,-3.1,46.1,0,28.9,255.5,1014.1,0,10,7.6
20.2.2022,9.9,1.8,7.4,-0.9,-0.8,60.8,0,25.2,224.5,1016.8,0.1,10,8.2
21.2.2022,6.2,3.4,4.9,0.5,0.5,74.7,1,25.3,225.3,1006.5,36.2,14.6,1.8
22.2.2022,8,3.6,4.8,-0.5,-1.9,59.6,0.3,21.8,283.1,1014.5,21.9,28.9,6.1
23.2.2022,10.9,4.2,10.9,2.3,-1.4,57.3,1.09,25.3,278.5,1023.2,19,26.2,11
24.2.2022,13.2,-0.3,13.2,-3.9,-1.9,58,0,18.2,136,1021.9,9.9,19.8,12.5
25.2.2022,8.3,2.3,6,-0.7,-4.9,51,0,21.7,239.5,1021,25.1,27.7,7.5
26.2.2022,6.7,0.7,4.5,-3.2,-3.5,61.3,0.1,18.1,309,1029.2,0.1,10,7
27.2.2022,9.5,0.6,8.6,-2.6,-5.8,49.3,0,14.4,179.8,1032.1,0.1,11.2,10.6
28.2.2022,4.4,-2.1,2.3,-8.2,-7.6,54.7,0,21.6,244.8,1031.7,21.4,18.3,6.5
1.3.2022,6.4,-4.5,4.1,-7.2,-8.4,49.2,0,17.9,303.9,1031.9,3.7,22.9,13
2.3.2022,7.2,-1.7,5.8,-7,-10,42,0,17.9,331.7,1024.4,4.5,15,12.6
3.3.2022,8,-3.5,6.9,-4.8,-9.8,42,0,17.9,288.8,1018.4,19.3,14,10.1
4.3.2022,5.6,-2.4,4.1,-8,-6.2,59.1,0,18,334.4,1019.1,7.5,9.7,8.3
5.3.2022,4.4,-0.2,4.4,-3.6,-4.6,62.8,0,14.4,233.5,1021.6,0.1,10,3.6
6.3.2022,5,-0.9,2.6,-5.3,-7.9,51.8,0,14.5,274,1021.6,0.1,10,10.9
7.3.2022,3.1,-1.8,1,-5.7,-8.6,52.8,0,18.1,330.8,1022.5,32.6,12.2,5.8
8.3.2022,7.1,-2.4,4.4,-5.3,-6.9,52.7,0,17.9,263.7,1023.4,13.1,18.1,12.9
9.3.2022,10.6,-1.9,10.6,-6.6,-5.7,50.6,0,18,324.9,1024.4,22.6,16.4,12.7
10.3.2022,8.1,-1.3,8.1,-3.3,-7.9,44,0,17.9,211.6,1028.6,11.9,19.1,10.9
11.3.2022,4.3,-5.6,2,-9,-13.5,40.1,0,14.5,121.2,1033.5,0,21.2,15
12.3.2022,6.7,-5.3,4.5,-8.7,-14.8,32.1,0,14.6,132,1031.7,0,10,15.1
13.3.2022,10.7,-4.1,10.7,-7.3,-14.6,28.1,0,14.6,127.2,1026.9,0,10,15.5
14.3.2022,14.6,-1.3,14.6,-5.1,-8.8,33.1,0,14.6,140.3,1030.7,0.8,15.4,15.2
15.3.2022,14.4,2.5,14.4,-0.5,-4.1,43.4,0,14.6,130.4,1029.3,31.2,13.7,9.9
16.3.2022,8.2,5.1,6.7,2.6,2.8,75.8,0.9,21.6,276.1,1023.8,30.1,13.1,3
17.3.2022,11.6,4.1,11.6,1.9,-0.7,60.2,0,14.4,109.5,1031.1,29.1,9.3,10.3
18.3.2022,11.8,2.5,11.8,0.5,-0.1,65.3,0,10.8,134.2,1038.9,30,9,11.7
19.3.2022,11,0.4,11,0.4,-2.5,54.6,0,14.3,199.5,1038.8,0,10,14.6
20.3.2022,9.7,-0.3,7.7,-2.9,-10.3,34.7,0,14.6,114,1041.3,0,10.8,12.6
21.3.2022,12.1,-1,12.1,-3.6,-11,31.4,0,10.9,111.3,1039.4,0,10.5,15.2
22.3.2022,15.7,3.2,15.7,1.4,-10.2,25.4,0,7.3,159,1036.9,0,10,15.8
23.3.2022,19.9,6.7,19.9,5.4,-8,23.7,0,10.8,164.6,1031,0,16.7,16
24.3.2022,19.2,7.7,19.2,7.7,-7.5,22.9,0,17.8,219.8,1025.8,0,14.6,15.1
25.3.2022,18.3,7.6,18.3,6.9,-5.1,30.1,0,10.8,297.7,1026.5,0,10,15
26.3.2022,18.7,5.3,18.7,3.7,-2.5,37.4,0,14.4,262.5,1027.2,0,10.6,14.9
27.3.2022,17.3,8.6,17.3,8.6,-1.5,40.5,0,14.4,282.7,1028.8,0.1,10,16.1
28.3.2022,19.9,1.9,19.9,1.6,-1.8,43.2,0,9.5,153.4,1022.5,2.1,10,15.4
29.3.2022,20.9,4.8,20.9,3.8,0.9,45.6,0,23.8,255.1,1009.4,52.8,11.4,14.5
